id,label,full_name,abn,tier,jurisdiction,legal_class,accountability,portfolio,sector,function,legislation,established,parent_id,description,budget_source,budget_000s,budget_type,financial_year,data_source,lat,lon,lga_code,geographic_scope,data_quality,last_verified,data_gaps,status,ring,cofog_code,cofog_label,cofog_confidence,sources_detail
AU-CW-BOARD-COMPHAAUT,Community Pharmacy Aut,Australian Community Pharmacy Authority,,Federal,CW,statutory_office,limited,"Health, Disability and Ageing",Health,service,National Health Act 1953,1995,AU-CW-DEPT-HEALTH,"The Authority considers applications for approval to supply pharmaceutical benefits under the requirements of the Pharmacy Location Rules determined by the Minister for Health and Ageing. The Authority makes recommendations to the Secretary of the Department of Health, Disability and Ageing (delegated officers within the Department) as to whether or not the applicant should be approved in relation to particular premises. The National Health Act 1953 specifies the membership of the Authority who are appointed by the Minister for Health and Ageing, with the exception of the Departmental representative who is appointed by the Secretary.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 07,Health,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-OFFGENTECREG,Office of the Gene Tec,Office of the Gene Technology Regulator,15 862 053 538,Federal,CW,statutory_office,limited,"Health, Disability and Ageing",Health,service,Gene Technology Act 2000,2001,AU-CW-DEPT-HEALTH,"The Gene Technology Regulator (the Regulator) administers Australia's National Gene Technology Regulatory Scheme to protect human health and the environment by assessing and managing risks which may be posed by genetically modified organisms (GMOs). The Regulator licences and monitors GMO dealings, (work with GMOs), certifies physical containment facilities and accredits organisations. The Scheme is comprised of the Commonwealth Gene Technology Act 2000, the Gene Technology Regulations 2001 and corresponding state and territory legislation. The Regulator is a statutory office holder with significant independence - similar to the Auditor-General and the Tax Commissioner. The Regulator is appointed by the Governor-General only with the agreement of the majority of all jurisdictions.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 07,Health,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-FIFREVDENBEN,Fifth Review of the De,Fifth Review of the Dental Benefits Act 2008 Panel,,Federal,CW,advisory,none,"Health, Disability and Ageing",Health,service,Dental Benefits Act 2008,2022,AU-CW-DEPT-HEALTH,The Fifth Review Panel will review the operation of the Dental Benefits Act 2008 (the Act); this includes the Child Dental Benefits Schedule. This is a legislated review under the Act that will be undertaken in 2022-23.,,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,10,COFOG-A 07,Health,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-OFFRURHEACOM,Office of the Rural He,Office of the National Rural Health Commissioner,,Federal,CW,statutory_office,limited,"Health, Disability and Ageing",Health,service,Health Insurance Act 1973,2017,AU-CW-DEPT-HEALTH,"The Federal Coalition Government is dedicated to improving access to health services for everyone who calls regional, rural and remote Australia home. The appointment of our National Rural Health Commissioner is integral to achieving this outcome. The Commissioner will provide policy advice to the Minister responsible for rural health.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 07,Health,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-ONMED,on Medicines,Advisory Committee on Medicines,,Federal,CW,statutory_office,limited,"Health, Disability and Ageing",Health,service,Therapeutic Goods Regulations 1990,2017,AU-CW-DEPT-HEALTH,"The Advisory Committee on Medicines (ACM) provides independent medical and scientific advice to the Minister for Health and the Therapeutic Goods Administration (TGA) on issues relating to the safety, quality and efficacy of medicines supplied in Australia including issues relating to pre-market and post-market functions for medicines.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 07,Health,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-HEADIR,Healthdirect Australia,Healthdirect Australia Board of Directors,28 118 291 044,Federal,CW,advisory,none,"Health, Disability and Ageing",Health,service,COAG 2006,2006,AU-CW-DEPT-HEALTH,"Directors are appointed by the Shareholder Committee, made up of representatives from Commonwealth, NSW, SA, Tas, WA, ACT, NT, QLD and VIC governments. The Healthdirect Australia Board was established under the COAG Health Council decision in 2006. The Board provides governance and strategic oversight for Healthdirect Australia, ensuring national coordination and delivery of health information and services. Board members are external and remunerated.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,10,COFOG-A 07,Health,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-MEDPARREV,Medicare Participation,Medicare Participation Review Committee,,Federal,CW,statutory_office,limited,"Health, Disability and Ageing",Health,service,Health Insurance Act 1973,1986,AU-CW-DEPT-HEALTH,"The Minister must refer a practitioner to a the Chairperson of Medicare Participation Committees if the practitioner has been convicted of a relevant offence or had a pecuniary penalty order made against them in respect of a relevant civil contravention. The Chairperson must establish a Committee comprising 'peers' of the practitioner under review, choosing one from a list nominated by the Minister and one from a list nominated by a peak body (currently the Australian Medical Association, the Australian Dental Association or Optometry Australia). An Approved Pathology Provider or an Approved Pathology Authority may be referred to the Chairperson of Medicare Participation Review Committees if the Minister has reasonable grounds for believing that they have breached their pathology undertaking and they fail to satisfy the Minister that no further action should be taken. A Committee can: take no further action or; counsel; reprimand; and/or partially or fully disqualify a practitioner from billing Medicare for a period of up to 5 years. In the case of APP or APA, a Committee can also order repayment of Medicare benefits when the APP or APA was in breach of their undertaking. A new Committee is established for each matter referred.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 07,Health,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-INDCHEINTSCH,Industrial Chemicals I,Australian Industrial Chemicals Introduction Scheme,31 162 998 046,Federal,CW,statutory_office,limited,"Health, Disability and Ageing",Health,service,Industrial Chemicals Act 2019,2020,AU-CW-DEPT-HEALTH,"Australian Industrial Chemicals Introduction Scheme (AICIS) is a statutory scheme that registers introducers of industrial chemicals, assesses industrial chemicals for their risks to human health and the environment and, where relevant, makes recommendations for mitigating identified risks to regulatory authorities. Departmental staff administer the scheme, under the direction of the Executive Director of AICIS, who is a statutory office-holder. AICIS replaced the National Industrial Chemicals Notification and Assessment Scheme (NICNAS) on 1 July 2020 following the commencement of the Industrial Chemicals Act 2019.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 07,Health,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-PHABEN,Pharmaceutical Benefit,Pharmaceutical Benefits Advisory Committee,,Federal,CW,statutory_office,limited,"Health, Disability and Ageing",Health,service,National Health Act 1953,1954,AU-CW-DEPT-HEALTH,"The Pharmaceutical Benefits Advisory Committee (PBAC) is an independent expert body appointed by the Australian Government. Members include doctors, health professionals, health economists and consumer representatives. Its primary role is to recommend new medicines for listing on the PBS. No new medicine can be listed unless the committee makes a positive recommendation. The PBAC also makes recommendations regarding vaccines. The PBAC meets three times a year, usually in March, July and November. When recommending a medicine for listing, the PBAC takes into account the medical conditions for which the medicine was registered for use in Australia, its clinical effectiveness, safety and cost-effectiveness (?value for money?) compared with other treatments.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 07,Health,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-PHABENREMTRI,Pharmaceutical Benefit,Pharmaceutical Benefits Remuneration Tribunal,,Federal,CW,statutory_office,limited,"Health, Disability and Ageing",Health,service,"Section 98A, National Health Act 1953",1981,AU-CW-DEPT-HEALTH,"The functions of the Tribunal are to: a. Determine the how the Commonwealth price is to be worked out for the purpose of payments to approved pharmacists for the supply of pharmaceutical benefits. b. Determine the kinds of supplies of pharmaceutical benefits by approved pharmacists which are eligible for an Additional Community Supply Support (ACSS) payment and the amount of such payment. c. Give effect to the terms of any current Community Pharmacy Agreement (CPA) between the Commonwealth and the Pharmacy Guild of Australia in relation to determining the Commonwealth Price and ACSS payments. d. Perform other functions as required by any current CPA. In the absence of a current CPA, the Tribunal is responsible for determining the manner in which the Commonwealth price is worked out. The Chairperson is appointed by the Governor-General, and four members are appointed by the Minister for Health for a period not exceeding three years on a part-time basis. At least one member must be a person who has been, but is no longer, engaged either directly or indirectly in community pharmacy. The Minister for Health makes this appointment following consultation with the Pharmacy Guild of Australia.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 07,Health,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
